avg_lat,avg_lon,average_temperature_F,standard_deviation_F,number_of_data_points
37.6817729,-121.7589581,65.271,0.136,8
37.6818441,-121.7590086,65.603,0.068,7
37.6818362,-121.7589532,65.132,0.009,6
37.6818119,-121.7588486,65.273,0.034,10
37.6819086,-121.759032,65.688,0.116,7
37.6819017,-121.7589515,65.183,0.054,6
37.681964,-121.7589627,65.21,0.023,6
37.6819299,-121.7588819,65.201,0.023,10
37.6820272,-121.758987,64.994,0.113,6
37.6820385,-121.758901,65.196,0.031,4
37.6820809,-121.759023,64.999,0.027,7
37.6820912,-121.7589005,64.899,0.114,4
37.6820472,-121.7588978,65.156,0.076,4
37.6811962,-121.7580454,64.485,0.07,11
37.681168,-121.7579276,63.889,0.118,5
37.6812274,-121.7579551,64.248,0.193,7
37.6812498,-121.7578623,64.346,0.078,10
37.6812972,-121.7580142,64.268,0.273,12
37.6813385,-121.7580013,64.054,0.291,10
37.6813678,-121.7580416,64.194,0.373,9
37.6813646,-121.7580131,64.128,0.168,10
37.6812753,-121.7579674,64.248,0.069,7
37.6812717,-121.7579242,64.268,0.108,6
37.6813033,-121.7579669,64.011,0.248,10
37.681298,-121.7579278,63.961,0.133,5
37.681273,-121.7578929,64.222,0.115,8
37.6812679,-121.7578497,64.251,0.195,7
37.6813308,-121.7579742,64.058,0.229,5
37.6815888,-121.7584332,63.468,0.231,5
37.6815874,-121.7584132,63.744,0.322,9
37.6815884,-121.7583852,63.636,0.269,14
37.6815886,-121.7583581,63.648,0.327,9
37.6815877,-121.7583383,63.641,0.403,6
37.6815865,-121.7583212,63.576,0.383,4
37.6815873,-121.7583004,63.644,0.288,7
37.681563,-121.7582366,64.015,0.232,5
37.6815469,-121.7581709,64.03,0.219,14
37.6815811,-121.7582692,63.628,0.167,11
37.6815782,-121.7582307,63.705,0.166,10
37.6815811,-121.7581955,63.908,0.192,14
37.6815896,-121.7581549,63.986,0.182,8
37.681417,-121.7580752,64.441,0.113,10
37.6814,-121.7580359,64.084,0.201,11
37.6813938,-121.7580122,64.233,0.059,4
37.6814294,-121.7580336,64.199,0.185,7
37.6814759,-121.758087,64.298,0.224,14
37.6814578,-121.7580369,64.253,0.134,11
37.6814887,-121.7580423,64.217,0.125,7
37.6815205,-121.7581195,64.133,0.135,6
37.6815168,-121.7580908,64.278,0.286,5
37.6815517,-121.7580744,64.452,0.114,8
37.6815298,-121.7580433,64.262,0.073,9
37.6815863,-121.758112,64.127,0.1,7
37.681581,-121.7580841,64.31,0.067,7
37.681612,-121.758124,63.946,0.183,5
37.6815898,-121.7580454,64.062,0.071,5
37.6812472,-121.7578148,64.44,0.063,9
37.6812485,-121.7577765,64.339,0.142,10
37.6812188,-121.7576977,64.442,0.061,6
37.6812431,-121.7577391,64.328,0.148,8
37.6812466,-121.7577016,64.202,0.095,7
37.6811831,-121.757593,64.5,0.087,9
37.6811828,-121.7575502,64.373,0.052,4
37.6812122,-121.7576595,64.493,0.07,6
37.681201,-121.757621,64.552,0.066,7
37.6812446,-121.7576632,64.346,0.061,5
37.6812432,-121.7576218,64.373,0.041,6
37.6812336,-121.7575788,64.294,0.071,9
37.6812454,-121.7574654,64.436,0.085,11
37.6811641,-121.7572388,64.515,0.088,8
37.6812402,-121.7573254,64.486,0.015,5
37.6812104,-121.7572756,64.49,0.025,5
37.682161,-121.7615129,65.326,0.127,7
37.6821923,-121.761548,65.687,0.341,6
37.682196,-121.7615023,65.519,0.177,6
37.6822292,-121.7615393,65.996,0.167,6
37.6822276,-121.7615113,65.577,0.115,10
37.6822574,-121.7615422,65.626,0.111,10
37.6822494,-121.7614965,65.527,0.238,11
37.682284,-121.761543,65.666,0.114,6
37.6823272,-121.7615208,65.476,0.083,9
37.6824602,-121.7615198,65.167,0.099,13
37.6825968,-121.7616615,65.021,0.01,4
37.6825224,-121.7615902,65.116,0.023,5
37.6824975,-121.7615458,65.017,0.128,8
37.6825008,-121.7615027,64.913,0.053,6
37.6825412,-121.7615466,64.753,0.218,5
37.6825678,-121.7616198,64.868,0.372,4
37.6825649,-121.7615822,64.555,0.234,8
37.6825923,-121.7616124,64.552,0.328,7
37.6825568,-121.761514,64.274,0.064,4
37.6821463,-121.7614562,65.274,0.076,14
37.6821557,-121.7613752,65.222,0.155,14
37.6822063,-121.7614496,65.215,0.048,10
37.6822104,-121.7613676,65.523,0.067,10
37.6821504,-121.7612939,65.548,0.089,9
37.682133,-121.7612024,65.585,0.12,7
37.682163,-121.7612389,65.503,0.198,7
37.6821658,-121.7612001,65.664,0.077,9
37.6822257,-121.7612892,65.71,0.189,12
37.6821936,-121.7612376,65.619,0.162,10
37.6822272,-121.761237,65.546,0.177,6
37.6822586,-121.7614761,65.538,0.08,8
37.6822606,-121.7614294,65.588,0.034,5
37.6822821,-121.7614598,65.561,0.141,8
37.682294,-121.7614595,65.579,0.143,4
37.6822887,-121.7614309,65.834,0.357,14
37.682259,-121.7613618,65.998,0.017,4
37.6822953,-121.761391,65.944,0.298,9
37.6822854,-121.7613579,65.768,0.254,8
37.6823154,-121.7614653,65.915,0.206,7
37.682319,-121.7614263,65.948,0.442,11
37.682347,-121.761471,66.026,0.547,6
37.682355,-121.7614352,65.237,0.061,4
37.6823196,-121.7613935,65.723,0.257,10
37.682354,-121.7613832,65.592,0.234,4
37.682256,-121.7613161,65.609,0.178,7
37.6822818,-121.7612758,65.494,0.05,5
37.6822592,-121.7612385,65.354,0.16,6
37.6822874,-121.7612367,65.39,0.079,7
37.6823175,-121.7612345,65.39,0.051,4
37.6823192,-121.7612163,65.321,0.033,6
37.6823508,-121.7612088,65.304,0.162,10
37.682133,-121.7611654,65.454,0.28,9
37.6821322,-121.761122,65.642,0.109,5
37.6821632,-121.761166,65.505,0.329,5
37.6821296,-121.7610976,66.819,1.117,5
37.682167,-121.7610852,67.19,0.746,4
37.6821704,-121.7610491,65.686,0.358,7
37.6822083,-121.7611618,65.331,0.31,12
37.6822131,-121.7610697,66.646,0.994,12
37.682141,-121.7610172,65.592,0.466,4
37.682137,-121.7609735,65.534,0.019,8
37.6821638,-121.7610225,65.822,0.445,8
37.6821615,-121.7609695,65.494,0.017,4
37.6821512,-121.7609314,65.505,0.09,8
37.6822061,-121.7609895,65.378,0.07,12
37.6822176,-121.7609241,65.448,0.033,8
37.682278,-121.7611525,65.698,1.083,8
37.6822775,-121.7610854,66.454,1.09,8
37.6823228,-121.7611162,66.229,1.042,5
37.6823529,-121.7611308,66.048,1.015,9
37.6822627,-121.7610245,65.401,0.047,10
37.6822719,-121.7609128,65.419,0.029,11
37.6823336,-121.7610005,65.722,0.289,13
37.6823224,-121.7608992,65.602,0.078,5
37.6823802,-121.761476,65.399,0.018,4
37.682407,-121.7614782,65.3,0.073,4
37.6824142,-121.761429,65.246,0.192,4
37.6823852,-121.7613678,65.312,0.337,13
37.6824502,-121.761464,65.188,0.138,4
37.6824405,-121.761436,65.25,0.243,4
37.682472,-121.7614637,64.904,0.301,6
37.6824735,-121.7614358,64.616,0.29,6
37.6824541,-121.7613751,64.769,0.352,14
37.6823828,-121.761201,65.21,0.223,13
37.6824048,-121.7612088,65.116,0.166,5
37.682401,-121.7611938,65.498,0.187,6
37.682419,-121.7612106,65.348,0.096,9
37.6824164,-121.761197,65.282,0.341,8
37.6824409,-121.7613058,64.969,0.414,10
37.6824333,-121.7612357,65.312,0.102,6
37.6824326,-121.7612116,65.437,0.225,5
37.6824487,-121.7612107,65.333,0.212,6
37.6824538,-121.7611935,65.75,1.269,4
37.6824741,-121.7611894,65.972,1.284,12
37.6825046,-121.761465,64.671,0.284,12
37.682387,-121.7611538,66.168,1.03,9
37.6823791,-121.7611267,65.843,0.772,7
37.6824116,-121.7611638,66.186,1.196,5
37.6824075,-121.7611262,65.381,0.043,4
37.6823863,-121.76109,65.621,0.233,7
37.6823839,-121.7610518,65.563,0.265,8
37.6824405,-121.7611765,66.173,1.58,4
37.6824707,-121.7611665,65.596,1.071,11
37.6824405,-121.761063,65.336,0.097,6
37.6823846,-121.7610151,65.634,0.188,7
37.682406,-121.7610152,65.422,0.045,4
37.682409,-121.7609755,65.453,0.222,4
37.6823968,-121.7609245,65.798,0.261,13
37.6824622,-121.760991,65.324,0.073,6
37.6824375,-121.7609308,65.363,0.023,4
37.6824408,-121.7609018,65.713,0.284,13
37.6824991,-121.7611696,65.85,1.278,9
37.6824923,-121.7611356,66.074,1.337,7
37.6824964,-121.761116,65.667,1.032,5
37.6825308,-121.7611538,65.035,0.063,4
37.6825328,-121.7611232,64.89,0.053,5
37.6825116,-121.7610912,65.196,0.023,5
37.6825282,-121.7610834,65.716,1.105,11
37.6825343,-121.7610509,65.628,0.952,9
37.6825647,-121.7611198,65.063,0.111,6
37.6825849,-121.761085,64.905,0.164,14
37.6825238,-121.7609937,65.822,0.984,10
37.6825192,-121.7609139,65.333,0.109,13
37.6825635,-121.7609783,65.539,0.892,14
37.682571,-121.7609401,65.362,0.802,7
37.6825862,-121.760934,65.723,1.109,6
37.6825967,-121.7609013,65.795,1.071,6
37.6827785,-121.7618998,64.685,0.118,6
37.6828082,-121.7619112,64.844,0.076,6
37.6828126,-121.7618431,64.631,0.127,7
37.6828222,-121.761811,64.544,0.152,5
37.6826537,-121.7616777,64.606,0.398,7
37.6827015,-121.7617396,64.567,0.242,8
37.6826945,-121.7616795,64.693,0.25,11
37.6826519,-121.7616209,64.552,0.229,11
37.6827609,-121.7617297,64.816,0.056,12
37.6827622,-121.7616897,64.622,0.022,6
37.6828264,-121.761748,64.742,0.168,13
37.6828244,-121.7616886,64.594,0.023,5
37.6827943,-121.7615267,66.181,0.036,14
37.6830892,-121.761834,64.568,0.14,6
37.6828836,-121.7617522,65.077,0.217,10
37.6828908,-121.761682,64.616,0.016,6
37.6829405,-121.7617362,65.058,0.125,12
37.6829622,-121.7617003,65.064,0.17,9
37.6830091,-121.7617464,64.937,0.118,12
37.6829924,-121.7616959,65.082,0.185,8
37.683019,-121.7617022,64.823,0.048,4
37.6830196,-121.7616954,65.124,0.151,5
37.683036,-121.7617048,65.012,0.162,4
37.6830307,-121.7616639,64.812,0.162,9
37.6830585,-121.7617654,64.767,0.213,10
37.683059,-121.7617302,65.0,0.032,6
37.6830832,-121.76178,64.516,0.302,9
37.6830841,-121.7617326,64.823,0.209,8
37.683055,-121.7616933,64.943,0.24,7
37.6830831,-121.7616954,64.855,0.25,7
37.6830924,-121.7616714,64.67,0.412,5
37.6830284,-121.7616054,64.814,0.099,10
37.6830218,-121.7615328,64.92,0.076,12
37.6827395,-121.761458,66.088,0.04,4
37.6827587,-121.7613912,66.101,0.042,6
37.6828226,-121.7613764,66.157,0.016,5
37.6828228,-121.7611987,65.651,0.041,6
37.6826296,-121.7610806,64.963,0.108,7
37.682625,-121.761046,64.652,0.015,4
37.6826604,-121.7610598,64.875,0.118,5
37.6826965,-121.7610431,64.81,0.152,8
37.6826342,-121.7608872,65.419,0.995,5
37.68271,-121.7609987,64.672,0.183,9
37.6828058,-121.7611016,65.66,0.039,10
37.6827428,-121.7610064,64.836,0.162,5
37.6827494,-121.7609754,64.764,0.227,5
37.6827765,-121.7609762,64.859,0.196,6
37.6828114,-121.7609804,64.835,0.145,7
37.6828463,-121.7609685,64.892,0.301,12
37.6828425,-121.7609319,64.744,0.205,8
37.6828353,-121.7608977,64.814,0.194,6
37.6829035,-121.7614765,66.178,0.017,4
37.6828859,-121.7613741,66.182,0.033,7
37.6829488,-121.7614397,66.134,0.027,6
37.6829528,-121.7613726,66.211,0.03,5
37.6829137,-121.761199,65.5,0.07,10
37.6830111,-121.7614432,65.017,0.315,14
37.6829994,-121.7613954,65.365,0.681,5
37.6829982,-121.7613628,65.7,0.776,5
37.6830265,-121.7613898,65.773,0.555,4
37.6830215,-121.761359,65.88,0.64,4
37.6830729,-121.7613739,65.616,0.59,14
37.6830107,-121.761198,65.888,0.05,6
37.6830754,-121.7613276,64.864,0.059,5
37.6830818,-121.7611982,65.705,0.287,6
37.6829238,-121.7611013,64.939,0.024,13
37.6828761,-121.7609998,64.904,0.412,11
37.6828749,-121.7609461,64.972,0.383,9
37.6829027,-121.760932,64.876,0.323,7
37.6829064,-121.760898,64.918,0.562,5
37.6829468,-121.7609872,64.582,0.018,8
37.6829322,-121.7609222,64.727,0.139,6
37.682932,-121.760889,64.751,0.511,4
37.6829645,-121.7609054,64.625,0.135,8
37.6830005,-121.7611198,64.913,0.01,4
37.6830874,-121.7611494,65.365,0.021,5
37.6830689,-121.761088,64.996,0.35,11
37.6830065,-121.7609698,64.571,0.027,6
37.6829927,-121.7609022,64.645,0.164,8
37.6830313,-121.7609019,64.934,0.286,9
37.6830582,-121.7609901,64.972,0.545,12
37.6830694,-121.7609038,64.859,0.211,12
37.6821536,-121.7608304,65.343,0.041,8
37.6821545,-121.7607621,65.145,0.071,8
37.6822158,-121.7608402,65.368,0.023,5
37.6821986,-121.7607328,64.976,0.048,5
37.6822282,-121.7607252,64.89,0.034,4
37.682274,-121.7608343,65.438,0.055,6
37.682283,-121.7607588,64.908,0.023,5
37.682334,-121.7608411,65.38,0.259,14
37.6823799,-121.760829,65.346,0.026,9
37.6824138,-121.7608199,65.214,0.26,8
37.6824495,-121.7608608,65.705,0.397,4
37.6824467,-121.76082,65.381,0.022,6
37.6824764,-121.760859,65.818,0.308,8
37.6824657,-121.7608187,65.593,0.329,7
37.682439,-121.7607762,65.03,0.437,4
37.6824476,-121.7606771,64.59,0.065,11
37.6825066,-121.7608377,65.602,0.334,12
37.6825613,-121.7608568,65.363,0.133,6
37.6825988,-121.7608222,65.342,0.151,6
37.6825548,-121.7606502,64.793,0.077,12
37.6821357,-121.7598657,65.696,0.036,6
37.6821358,-121.759832,65.746,0.385,9
37.6821655,-121.7598673,65.663,0.029,6
37.6821665,-121.7598332,65.774,0.49,6
37.6821994,-121.759863,65.716,0.043,8
37.6821951,-121.75983,65.583,0.408,7
37.6822233,-121.7598597,65.669,0.095,6
37.6822272,-121.7598304,65.432,0.458,9
37.6822537,-121.7598546,65.328,0.272,7
37.6822543,-121.7598453,65.514,0.261,9
37.6826464,-121.760858,65.949,1.122,14
37.6826359,-121.7607788,65.305,0.128,12
37.6827038,-121.7608483,65.14,0.8,9
37.6826864,-121.7607554,65.214,0.112,5
37.6827193,-121.7607468,65.234,0.115,6
37.6826489,-121.7606823,64.961,0.03,7
37.6827049,-121.7606896,64.937,0.046,11
37.6827647,-121.7608213,64.861,0.077,10
37.682752,-121.7607855,66.636,1.035,4
37.682747,-121.7607562,65.309,0.068,6
37.682782,-121.7607792,66.308,1.134,5
37.682779,-121.7607442,65.343,0.037,5
37.6828305,-121.7608327,64.733,0.18,12
37.6828123,-121.7607801,64.963,0.052,7
37.6828118,-121.7607491,65.727,0.799,8
37.6828422,-121.7607889,64.692,0.193,10
37.6828352,-121.760757,65.185,1.066,5
37.6828358,-121.7607385,64.949,0.391,4
37.6828478,-121.7607376,65.16,0.199,5
37.6827675,-121.7606864,64.914,0.056,13
37.6828112,-121.760699,64.935,0.017,4
37.6828407,-121.760707,64.78,0.224,10
37.6828445,-121.7606705,64.787,0.132,4
37.6828873,-121.7608082,64.634,0.138,6
37.6828718,-121.7607521,65.815,1.0,11
37.6829012,-121.7607488,65.948,0.97,5
37.6829457,-121.7608364,64.96,0.469,12
37.6829288,-121.7607525,66.096,1.055,4
37.682961,-121.7607858,65.471,1.064,4
37.6829673,-121.760748,65.813,0.934,6
37.6828737,-121.7607107,64.968,0.145,9
37.6828738,-121.7606763,64.811,0.164,6
37.6829034,-121.7607108,64.916,0.168,13
37.6829038,-121.760665,64.94,0.094,6
37.6829329,-121.7607051,64.908,0.159,12
37.682964,-121.7607069,64.907,0.164,12
37.6829606,-121.7606568,64.915,0.056,5
37.6829358,-121.7606415,64.877,0.01,4
37.6830308,-121.7608694,64.875,0.372,5
37.683028,-121.7608213,64.925,0.278,6
37.6829915,-121.7607837,65.012,0.363,6
37.6829964,-121.7607508,65.905,0.976,5
37.6830279,-121.7607793,65.781,1.201,7
37.6830226,-121.7607444,65.112,0.029,7
37.6830724,-121.7608396,64.67,0.053,11
37.6830558,-121.7607804,65.584,1.359,5
37.6830884,-121.7607783,66.033,1.37,7
37.6829961,-121.7607057,64.823,0.226,14
37.6830252,-121.7607068,64.776,0.271,10
37.6830319,-121.7606731,64.899,0.084,8
37.682984,-121.760642,64.881,0.009,4
37.6830584,-121.760707,64.742,0.209,7
37.6830589,-121.7606696,64.952,0.059,9
37.6830812,-121.7607072,64.701,0.213,4
37.6830902,-121.7606645,64.834,0.237,8
37.6831313,-121.7619087,65.069,0.014,6
37.6831337,-121.7618362,64.956,0.031,11
37.683199,-121.7619063,65.061,0.06,11
37.6831918,-121.7618468,64.969,0.066,13
37.6832382,-121.7618491,64.917,0.066,8
37.683241,-121.7618062,64.834,0.062,9
37.6832708,-121.7618352,64.782,0.098,4
37.6832804,-121.7618084,64.609,0.136,5
37.68332,-121.7617992,64.535,0.147,12
37.6831267,-121.761732,64.826,0.122,12
37.683123,-121.7616965,64.763,0.225,6
37.6831192,-121.7616717,64.694,0.434,6
37.6831516,-121.7616984,64.802,0.325,14
37.6831425,-121.7616743,64.844,0.449,6
37.6831915,-121.7617582,64.914,0.12,13
37.6831823,-121.7616983,64.894,0.246,7
37.683179,-121.7616761,64.729,0.435,10
37.6832122,-121.7616927,65.03,0.18,9
37.6832117,-121.7616648,64.676,0.548,6
37.683239,-121.7617733,64.862,0.295,6
37.6832464,-121.7617428,64.911,0.174,5
37.6832664,-121.7617785,64.771,0.133,8
37.6832718,-121.7617431,65.014,0.132,8
37.683245,-121.7616873,64.793,0.336,7
37.6832392,-121.7616592,64.494,0.588,5
37.6832713,-121.7616912,64.79,0.393,6
37.6832715,-121.7616675,64.598,0.624,4
37.6833067,-121.761772,64.826,0.077,6
37.6832998,-121.7617354,64.918,0.16,5
37.6833343,-121.761782,64.541,0.157,6
37.6833045,-121.7616993,64.83,0.377,11
37.6833046,-121.7616629,64.462,0.596,7
37.6833331,-121.761663,64.66,0.531,7
37.6833804,-121.7618319,64.762,0.116,8
37.6834269,-121.761841,64.586,0.266,12
37.6834867,-121.761855,64.644,0.121,11
37.6834945,-121.76182,64.472,0.159,4
37.6835212,-121.761809,64.688,0.264,4
37.6833623,-121.761777,64.358,0.16,6
37.6833931,-121.7617758,64.336,0.109,12
37.6833638,-121.7616945,64.523,0.416,6
37.6833638,-121.7616557,64.631,0.616,6
37.6833952,-121.7616952,64.766,0.375,6
37.6833948,-121.7616502,64.411,0.746,5
37.6834225,-121.7617751,64.293,0.095,13
37.6834567,-121.761769,64.181,0.077,7
37.6834265,-121.7616603,64.505,0.707,6
37.683455,-121.7617022,64.298,0.102,6
37.683455,-121.7616624,64.666,0.583,8
37.6834222,-121.7616395,65.201,0.048,4
37.6834886,-121.7617763,64.019,0.129,7
37.6835206,-121.761777,64.36,0.415,9
37.6834858,-121.76166,64.656,0.588,5
37.6835176,-121.7617008,64.292,0.283,5
37.6835125,-121.7616608,64.919,0.45,6
37.683556,-121.7617471,64.719,0.408,14
37.6835552,-121.7616848,64.709,0.438,11
37.6835489,-121.7616373,65.156,0.018,7
37.6831301,-121.761368,65.811,0.652,8
37.683194,-121.7613814,65.47,0.732,9
37.6831339,-121.7613169,65.242,0.607,10
37.68313,-121.761206,65.802,0.159,10
37.6831908,-121.7612915,65.469,0.603,11
37.6831957,-121.7612148,65.825,0.103,11
37.6832782,-121.7613905,64.987,0.725,13
37.6832589,-121.7613056,65.179,0.704,7
37.683237,-121.7612095,65.777,0.018,4
37.6832724,-121.7612046,65.794,0.046,7
37.6833159,-121.7613047,65.372,0.835,13
37.683301,-121.7612016,65.784,0.05,9
37.6833298,-121.7612033,65.72,0.063,6
37.6831608,-121.7610981,64.75,0.137,11
37.6831293,-121.760988,64.343,0.029,6
37.6831294,-121.76089,64.818,0.122,9
37.6831967,-121.7609855,64.319,0.047,6
37.68319,-121.7608896,64.938,0.104,8
37.6832936,-121.7611061,64.712,0.452,14
37.6832616,-121.760982,64.126,0.065,5
37.6833168,-121.7609798,64.062,0.032,5
37.6833162,-121.76088,64.922,0.057,4
37.6834004,-121.7613928,64.25,0.113,14
37.6833767,-121.7613001,65.204,1.011,9
37.6833785,-121.7612008,65.676,0.027,10
37.6834386,-121.7612933,65.194,1.257,11
37.6834413,-121.7612021,65.66,0.101,9
37.6835289,-121.7614046,64.425,0.013,8
37.6835032,-121.7612948,65.276,1.144,12
37.6834996,-121.7612026,65.567,0.118,7
37.683558,-121.7613016,65.817,0.703,7
37.6835649,-121.7612258,64.949,0.862,8
37.6833796,-121.761151,65.775,0.047,5
37.6833814,-121.7610902,64.432,0.143,5
37.6834248,-121.7611185,65.988,0.063,4
37.683447,-121.7610964,64.832,0.82,7
37.6834089,-121.7609732,64.089,0.057,11
37.6835073,-121.7611448,64.68,1.049,9
37.6834971,-121.7610819,65.527,0.92,8
37.683572,-121.7611593,65.045,1.15,6
37.6835637,-121.7610516,65.233,1.1,7
37.6835425,-121.7609994,63.974,0.615,13
37.6836232,-121.7617398,65.084,0.031,5
37.6836106,-121.7616624,65.142,0.008,5
37.683641,-121.7616603,65.156,0.023,6
37.6836834,-121.76166,65.16,0.033,13
37.6837492,-121.7616475,65.105,0.059,6
37.683816,-121.7616235,65.007,0.009,4
37.683872,-121.761586,64.926,0.03,5
37.6838793,-121.7615065,65.591,0.014,6
37.6839803,-121.7615088,64.85,0.079,4
37.6836354,-121.7613716,64.32,0.066,7
37.6836268,-121.7613017,65.909,0.035,6
37.6836254,-121.7612153,65.188,0.853,14
37.6836945,-121.7612984,65.057,0.939,8
37.6836708,-121.761197,65.908,0.14,4
37.683701,-121.7612004,65.316,0.712,8
37.6837477,-121.7612917,66.059,0.053,6
37.6837281,-121.7611937,65.075,0.825,10
37.6837619,-121.761194,65.332,0.738,8
37.683795,-121.7612772,66.128,0.038,5
37.683791,-121.7612312,66.122,0.027,6
37.6837906,-121.7612047,65.567,0.613,7
37.6836275,-121.7611454,64.67,0.937,8
37.6836241,-121.7610731,63.558,0.093,8
37.683683,-121.7611409,64.145,0.382,7
37.6836579,-121.7609869,65.801,0.145,13
37.6837298,-121.7611562,64.08,0.269,4
37.6837292,-121.761128,63.73,0.04,4
37.68375,-121.7611645,64.297,0.017,4
37.6837538,-121.7611257,64.301,0.055,6
37.6837354,-121.7610906,64.073,0.201,7
37.6837595,-121.7610892,64.323,0.037,4
37.6837613,-121.7610533,64.313,0.048,6
37.6838119,-121.7611431,64.715,0.463,8
37.6838211,-121.7610714,65.293,0.821,8
37.68374,-121.7609709,64.152,0.149,8
37.6837575,-121.7610127,64.229,0.062,6
37.6837388,-121.7609353,64.257,0.635,13
37.6837348,-121.7608966,63.968,0.19,9
37.6837675,-121.7609048,64.774,0.615,4
37.6838108,-121.7609963,65.036,0.737,9
37.6838034,-121.7609214,65.394,0.622,8
37.6838794,-121.7614464,65.568,0.03,8
37.6838709,-121.761375,65.5,0.04,9
37.6838668,-121.7612993,65.438,0.077,9
37.6838608,-121.7612286,65.325,0.081,8
37.6839956,-121.761446,64.839,0.192,5
37.6839841,-121.7613698,65.048,0.12,8
37.6840475,-121.7613772,64.796,0.02,6
37.6839918,-121.7612982,64.906,0.213,9
37.6839979,-121.7612146,65.336,0.897,14
37.6840703,-121.7612988,64.818,0.031,4
37.6840582,-121.7612128,65.296,0.858,12
37.6838685,-121.7611412,65.532,0.469,10
37.6838542,-121.7610706,64.548,0.14,5
37.6839445,-121.7611509,65.455,1.238,8
37.6839446,-121.7610688,63.81,0.071,5
37.6838498,-121.7609952,64.35,0.098,5
37.6838674,-121.7609276,64.441,0.134,7
37.683934,-121.7609898,63.918,0.174,4
37.6839266,-121.760912,65.01,0.503,11
37.6839929,-121.7611583,65.076,0.684,7
37.6839951,-121.7610667,65.081,0.535,7
37.6840618,-121.7611467,65.132,0.731,9
37.6840569,-121.7610772,64.828,0.83,8
37.6839914,-121.7609984,65.226,0.741,10
37.6840492,-121.7610048,64.292,0.033,4
37.68314,-121.7608443,64.671,0.088,13
37.6831194,-121.7607816,66.139,1.39,5
37.683147,-121.7607858,65.671,1.387,5
37.683183,-121.7608549,64.698,0.049,7
37.6832112,-121.7608665,64.76,0.036,4
37.6832113,-121.7608231,64.672,0.043,9
37.683177,-121.7607809,66.123,1.387,7
37.6831855,-121.760737,65.048,0.033,4
37.6832103,-121.7607317,65.021,0.015,6
37.6831186,-121.7606658,64.78,0.183,12
37.683152,-121.7607084,64.81,0.276,5
37.6831492,-121.7606726,64.745,0.12,11
37.6831767,-121.7606691,64.652,0.121,9
37.6832118,-121.7606682,64.669,0.143,12
37.6832442,-121.7608748,64.814,0.109,4
37.6832401,-121.7608268,64.652,0.107,8
37.683271,-121.7608757,64.781,0.152,6
37.6832698,-121.760835,64.666,0.121,5
37.6832416,-121.760732,65.044,0.02,5
37.6832712,-121.7607845,65.897,1.489,6
37.683272,-121.7607312,65.021,0.073,4
37.6833013,-121.7608372,64.739,0.083,6
37.6833364,-121.7608646,64.818,0.104,5
37.6833314,-121.7608372,64.728,0.126,5
37.6833019,-121.7607441,65.707,1.058,8
37.6833348,-121.7607508,65.801,1.035,6
37.6832403,-121.7606712,64.638,0.116,9
37.6832716,-121.7606666,64.699,0.03,8
37.6833012,-121.7606731,64.616,0.053,10
37.6833402,-121.7607075,64.828,0.296,4
37.6833293,-121.7606692,64.583,0.042,6
37.6833232,-121.7606454,64.659,0.068,5
37.6833642,-121.760864,64.817,0.142,6
37.683364,-121.7608378,64.616,0.053,4
37.6833955,-121.7608652,64.799,0.142,6
37.6833945,-121.760836,64.594,0.023,4
37.6833622,-121.7607386,65.347,0.705,5
37.6833912,-121.7607835,65.214,0.826,4
37.6833888,-121.7607364,65.239,0.784,5
37.683427,-121.7608575,64.733,0.123,4
37.6834212,-121.7608336,64.587,0.03,5
37.6834584,-121.7608533,64.613,0.076,7
37.6834538,-121.7608282,64.58,0.036,4
37.6834208,-121.760781,65.343,0.915,5
37.6834269,-121.7607401,65.128,0.827,7
37.6834576,-121.7607441,65.041,0.837,8
37.6833608,-121.7606616,64.533,0.117,5
37.6833964,-121.7606712,64.53,0.113,5
37.6833795,-121.7606442,64.585,0.131,4
37.6834317,-121.7606714,64.459,0.063,11
37.6834574,-121.7606753,64.444,0.098,9
37.6834882,-121.7608492,64.665,0.131,4
37.6835145,-121.7608455,64.706,0.149,6
37.6834868,-121.7607812,64.967,0.762,4
37.683491,-121.7607448,65.144,0.919,6
37.683518,-121.7607432,64.96,0.828,8
37.6835474,-121.7608306,64.727,0.262,7
37.683575,-121.760816,64.364,0.294,11
37.683546,-121.7607474,65.034,0.774,9
37.6835792,-121.760748,64.886,0.724,9
37.6834859,-121.7606623,64.574,0.088,9
37.6835191,-121.7606597,64.626,0.106,7
37.6835509,-121.7606934,64.868,0.274,7
37.6835445,-121.7606623,64.637,0.11,6
37.6835781,-121.7607024,65.059,0.139,10
37.6835808,-121.7606815,64.44,0.07,4
37.6836097,-121.7608232,64.15,0.336,9
37.6836424,-121.7608276,63.982,0.463,9
37.6836108,-121.7607501,64.762,0.835,9
37.6836466,-121.760769,64.483,0.941,5
37.6836725,-121.7608214,63.903,0.419,10
37.6837042,-121.76086,64.101,0.139,5
37.6836998,-121.7608154,63.802,0.494,8
37.6836849,-121.7607818,65.062,1.138,14
37.6836211,-121.7606957,64.93,0.319,13
37.683629,-121.7606418,64.243,0.163,4
37.6836916,-121.760695,64.941,0.229,14
37.6836775,-121.7606408,64.458,0.034,4
37.6837289,-121.760863,64.184,0.227,7
37.6837272,-121.7608242,63.475,0.184,5
37.6837526,-121.7608632,63.939,0.508,5
37.6837384,-121.7607748,65.634,0.881,9
37.6838092,-121.7607561,65.392,0.849,8
